created_at,updated_at,id,adresse_station,code_insee_commune,coordonneesxy
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",219c68dd-dcb5-491e-afd0-3ebd88a02f2f,"87  Avenue du Général de Gaulle, Genlis  21110  France",,"[5.231406,47.233439]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",515e0d84-b6c4-4886-a702-f19740afb854,"2  Avenue des Anneaux du Roussillon, Canet-en-Roussillon  66140  France",,"[3.035199,42.70705]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",89ee8cf6-b457-4c12-8504-16b38fd66bbb,"  Impasse Jacques Monod, Muret  31600  France",,"[1.335619,43.480682]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",87d66a50-897c-4caf-b0fe-57998c797fdc,"13  Rue du 19 Mars 1962, Thiant  59224  France",,"[3.443584,50.301784]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",6fd17814-12e5-47d7-97ef-569c80b63fdc,A62 - AIRE AGEN PORTE DAQUITAINE 47310 LAPLUME ,,"[0.507557,44.199678]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",004332d9-c50e-4f28-9866-5abd1d9a6abc,"Aire de Labenne Ouest -A11- 21 Rue de Toulet, 40530 Labenne",40133,"[-1.418951,43.585904]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",a8a3ea20-b8ea-462c-8ea9-a6e37b511769,"1850  Route de la Côté 2000, Villard-de-Lans  38250  France",,"[5.556365,45.047621]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",5ea0576f-319b-46f7-9c06-516b8b23e6b5,"  Route de Charenton, Saint-Amand-Montrond  18200  France",,"[2.533146,46.722687]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",b333f3f8-fd3e-4249-a6b0-5ff0fb91ace8,"16  Route de Saint-Chamas, Istres  13800  France",,"[5.001487,43.514118]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",e31e0388-cc98-49b1-b35b-47cec0c4e7e6,"  Rue de l'Abbaye, Loison-sous-Lens  62218  France",,"[2.864527,50.446299]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4ac0ed2c-715e-417c-b25c-169f7312543e,"13  Rue de l'Avenir, Langres  52200  France",,"[5.334825,47.832454]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",888de733-d149-4c62-b50d-7f1da9c77a06,"2  Allée Ulysse Gayon, Martillac  33650  France",,"[-0.586486,44.70702]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",555847ea-a32e-46e4-a6d3-1acf7cbb0590,1702 rue de la Voye Grard - 62680 Méricourt,62570,"[2.86029,50.396249]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3598ac20-cebd-43fb-b25a-6af886be8b93,"Aire De Mionnay Chatanay, A46, 01390 Mionnay",01248,"[-0.693474,48.09518]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",d2a53ca1-39d7-4383-9c2f-5a95fd818546,Aire de Blois Ménars - A10 - 41000 VILLERBON,41288,"[1.387813,47.664023]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",75418100-bab2-4cee-9b9c-27167be3ff63,Aire de Blois Villerbon - A10 - 41000 VILLERBON,41288,"[1.387757,47.665885]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",de964575-3501-42be-85d0-62404d7eef43,"Aire de Darvault, A6 - 77140 Darvault",77156,"[2.721676,48.264407]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",b400e85e-20e7-47be-a423-5e9df4ac1c1c,"Aire de Rely Ouest, A26, 62120 Rely",62701,"[-0.491055,47.500299]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",5e4fe1eb-6052-435d-8149-a085d29c2f4d,"Aire de Langres Perrogney - A31, 52160 Perrogney-les-Fontaines,",52384,"[5.22454,47.813445]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",71cd38c7-3c7d-46de-95e8-7ec663c3e616,Aire de Mouxy 73420 Drumettaz-Clarafond,73103,"[4.91204,43.922931]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",a00436ef-7fce-4935-b9d8-e3248301c7fe,"Aire de Poitiers Jaunay Clan,A10, 86130 Jaunay-Clan",86115,"[0.371119,46.701836]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",95e8ff7f-7eae-4564-8ad4-99efb2ef4b62,"Aire de SAUGON, A10, 33920 SAUGON",33502,"[-0.16809,47.803507]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",fa36ca99-e184-44fd-8028-a9d6842eeb81,"Aire de Tavel Sud, A9, 30126 Tavel",30326,"[4.703626,44.004071]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",7f876f70-e96c-429a-b831-b18cfbb80fc8,207-235 AVENUE GEORGES DURAND 72100 LE MANS,,"[0.215489,47.975373]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",bdc65908-cd82-4df4-b2ad-139301057cc2,Aire de Baie de Somme - A16 - 80970 Sailly Flibeaucourt,80692,"[1.755607,50.167331]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",e558fb0f-922b-47be-963c-f7ac8ac94eb5,"Aire du Jura,A39-39140 Arlay",39017,"[5.522627,46.775898]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",888f1ce6-1122-465c-a778-8c3686cefb56,"Aire de Fontanelles, Allée des Fontanelles, A41 - 4600 Seynod",74010,"[6.06949,45.875816]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3384aaae-0ef9-4547-9a32-d186387fd786,66 avenue de la République,46029,"[1.843358,44.924358]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",c1672848-38d0-41ae-a40f-2fdb2f3a0da2,"Aire de Nemours A6, 77140 Nemours",77333,"[5.929976,45.673865]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",19c2911c-2623-43e1-9f67-51abd465853c,"2  Rue des Tanneurs, Sarrebourg  57400  France",,"[7.046137,48.733602]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",ba9fc4e3-feff-49d9-8003-7769de492bba,"Aire de Vidauban Sud,A8-83550 Vidauban",83148,"[6.451011,43.413836]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",63f37f7e-a8a2-409c-9eac-79af8a6f51b9,"551  Avenue du 22 Août 1944, Salon-de-Provence  13300  France",,"[5.078972,43.63446]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",034c6d5e-0f6f-4116-a7f5-72143fb306bd,"Aire de Saint-Rambert d'Albon-Est, 26140 Saint-Rambert-d'Albon",26235,"[4.827989,45.276404]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",1746f800-1601-48b4-bfaa-8b435669736e,"Aire du Village Catalan Ouest (France>Espagne), A9, 66300 Banyuls-dels-Aspres",66015,"[2.848341,42.577784]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",959338ef-61f1-4f49-bc32-1fd80995af91,"1861  Route De Sare, Saint-Pée-sur-Nivelle  64310  France",,"[-1.548944,43.336365]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",f86a81d5-cc02-4697-bf67-7e81bc8cd81e,"88  Route de Quelvezin, Carnac  56340  France",,"[-3.088112,47.62961]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",621308ed-6297-4f30-89d5-b2a021fada72,"  Rue de Coudennes, Pons  17800  France",,"[-0.560239,45.574893]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",c9753fb1-a62c-4696-ba34-fe3917392c62,Aire de Moriéres Ouest - Autoroute A7  - 84310 Moriéres-lés-Avignon,84081,"[4.78082,44.515143]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",fb7e113d-657e-425f-a70e-22f13804afa1,"Aire de Langres Noidant, A31 - 52160 PERROGNEY LES FONTAINES",52384,"[-0.598593,43.42185]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",1ce0c321-fcd6-4805-aad5-31d16ca07f56,A85  PRUNIERS EN SOLOGNE - AIRE DE ROMORANTIN 41200 PRUNIERS EN SOLOGNE,41185,"[1.6666,47.3382]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",35d039a1-3b49-46d0-974f-c4f387d6461f,"17  Quai de la Saussaye, Blois  41000  France",,"[1.334343,47.585221]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",3143f23d-d20b-42f3-90fc-b6b494691e24,"603  Chemin des Pennes aux Pins, Les Pennes-Mirabeau  13170  France",,"[5.35881,43.41322]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",430e18b5-c519-4bca-ba94-0921d919f4af,"1  Rue Raymond Poincaré, Rouffach  68250  France",,"[7.29787,47.961414]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",22c735d5-b043-4da2-8a17-db18ba500d26,"59  Rue 26e Bataillon de Chasseurs à Pieds, Pont-à-Mousson  54700  France",,"[6.050499,48.904363]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",46b5cb3a-d059-49b5-8c6c-41fcb8abe31a,"65  Avenue du Général de Gaulle, La Châtaigneraie  85120  France",,"[-0.749697,46.642619]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",0f1daff0-169b-481c-81b7-e9aaf05cc9d2,88 RUE LOUIS DELAGE 66000 PERPIGNAN,,"[2.891161678,42.742783288]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",aa9c6b8f-88cd-4ac7-a3a8-3a21db1dcb4a,"1  Route de l’Europe, Roppenheim  67480  France",,"[8.08552,48.8379]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",67092c21-baff-4de2-959d-852ffea2718d,"  Place de la Resistance, Planchez  58230  France",,"[4.0166,47.1361]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",3287aa93-1d56-4a11-8f50-09c9c2a62bb5,209 AVENUE DE  STRASBOURG,67067,"[7.7098,48.708]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",f22b4def-bef2-4a60-877f-f052e1d8cc2b,"1  Rue de Bourgfelden, Hégenheim  68220  France",,"[7.527033,47.561586]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",db37aa30-7431-4f2c-9d2e-d0634c35d3da,"152  Avenue Marcel Cachin, Vaulx-en-Velin  69120  France",,"[4.935484,45.783802]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",c52c8b68-6622-4aa1-ae64-04d343805cc1,"1  Place du Relais, Rungis  94150  France",,"[2.355138,48.75298]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",f465d18e-cccf-48ce-b8d1-1ace54532900,"  Place du Colibri, Marange-Silvange  57535  France",,"[6.115272,49.214436]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",821b61e2-d421-4108-b478-8f892f5df12c,"2B  Rue d'Alsace, Arras  62000  France",,"[2.789422,50.279243]"
"July 23, 2024, 11:36 AM","July 23, 2024, 11:36 AM",55c426b4-dddc-4197-aa99-19d89600c8bf,"Rue de Beauregard, 21600 Longvic",,"[5.0456209,47.2720146]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",64f88db9-2f88-4050-aa6e-b9d598716550,"  Rue du Pied Ferme, Nîmes  30900  France",,"[4.325769,43.807561]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",728952d5-0790-4cdd-b935-13ff3f65b0d6,RUE CAVEE LEVEQUE 80230 SAINT-VALERY-SUR-SOMME,,"[1.6376853,50.1735275]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",1081d033-75d7-4f93-86b5-9945f132d1bf,ROUTE DE JONAGE 69150 DECINES-CHARPIEU,,"[4.977178,45.772227]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",849427a5-875a-4ea9-bc3a-c4de89b7bcfd,11 ALLEE DU BOIS DARTHEUIL 95420 MAGNY-EN-VEXIN,,"[1.8006649,49.1465377]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",fdb40922-e4fb-4992-8695-e706e633dcda,AVENUE DU MARECHAL DE LATTRE DE TASSIGNY 53000 LAVAL,,"[-0.798650923,48.077625272]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",1bf72de4-92fa-45c6-869b-edecb84b7b49,"6  Rue Jacqueline Auriol, Fléville-devant-Nancy  54710  France",,"[6.189573,48.638371]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",89cb72d7-1727-4a24-9710-5e5904e9ab33,"  Avenue du Midour, Nogaro  32110  France",,"[-0.031439,43.767067]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",1f93c7a8-c415-4f10-8791-791fe3c3f399,"24  Rue du Bois d'Orly, Augny  57685  France",,"[6.103382,49.076566]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",fb3add2b-a175-491f-a15d-85d20f5b71c6,"1  Route de Toulouse, Saint-Lizier  09190  France",,"[1.128442,43.004364]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",c1fc2fad-4702-4a43-aa3d-4254985a27a0,"13  Avenue du Général Leclerc, Pantin  93500  France",,"[2.398332,48.895128]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",bdbffe73-ba07-4536-8ac9-39f13eccfbfc,"3  Chemin du Poulard, Montrevel  38690  France",,"[5.399659,45.483818]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",54e6a101-b292-4dd9-8f26-7f80fc5d39cf,"  Place des Fines Herbes, Obernai  67210  France",,"[7.48279,48.4614]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",11fe84f7-1517-467b-b6cd-2ba87edc0282,"  D42, Augerolles  63930  France",,"[3.611154,45.72263]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3ceb102e-63fb-4c6e-a354-bc68fdd9d561,"52  Rue Mané er Groez, Baden  56870  France",,"[-2.925386,47.614325]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",b9ef7ada-35c2-4aa0-a89a-d691dd05db34,"483  Rue Gustave Eiffel, Mâcon  71000  France",,"[4.812637,46.286453]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",8ae2e95e-7867-4c16-b9f5-74e9707096eb,Aire du Guiers - A43 - 38480 ROMAGNIEU,38343,"[5.633878,45.578151]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",ca8d321a-a5d8-4555-a294-33218de76b48,106 ROUTE D'ESPAGNE 31120 PORTET SUR GARONNE,31433,"[1.3986,43.5245]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",284591be-7b0c-4e8b-8aae-844191276a93,"100  Route des Romains, Strasbourg  67200  France",,"[7.711155,48.579078]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",46fcf867-04ef-40a3-86b8-2a95b5bdfa04,"  Rue des Écoles, Génelard  71420  France",,"[4.236366,46.580805]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",d1070f3b-67dd-4a0c-a866-55854f8183c5,"  Rue de la Ferme Saint-Ladre, Marly  57155  France",,"[6.147496,49.083182]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",aafc99b2-a16d-41aa-8715-8b0054255031,A6 - AIRE DES LISSES Corbeil Essonnes 91100 VILLABE,91659,"[2.442461,48.594189]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",97510f91-bd20-47c9-908b-9ae98a7f8438,A7 AIRE DE SOLAIZE 69360 ST SYMPHORIEN D OZON,69296,"[4.8358,45.6516]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",8d0460d7-f74d-4e13-b1fb-836aec90e044,"52  Avenue de Bordeaux, Mimizan  40200  France",,"[-1.220772,44.205569]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",14c4c252-5ec4-4214-849b-76d053aa63bb,"  Avenue Jean Delpech, Sens  89100  France",,"[3.28882,48.177]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",ae4780ed-29bb-4b80-92ba-ed8296ea03a7,"10  Rue de Forbach, Kerbach  57460  France",,"[6.965524,49.166529]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",186ff9f7-ffbf-459b-b725-c10357b0490f,"2  Place du Pontiffroy, Metz  57000  France",,"[6.17473,49.1283]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",63f82838-155a-4dfd-b6fd-5bebbf6579e1,"  Boulevard de Beauregard, Coulanges-lès-Nevers  58660  France",,"[3.177821,47.010832]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",346f03b9-1ab2-4078-a237-942e4d384465,Aire de Lançon Est Autoroute A7 13680 LANCON DE PROVENCE,13051,"[5.193534,43.589351]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",2fc10ec9-152a-4693-a2be-cd7f8687564c,A62 33720 Saint-Michel-de-Rieufret,33452,"[-0.4371,44.6466]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",02826f15-360e-4b78-a55d-0f6a68abe0af,Aire de Gevrey-Chambertin A31 - 21220 Gevrey-Chambertin,21295,"[5.010984,47.223166]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",bf772e3e-79b4-4058-a4e1-5c75fe176b21,"  Rue Michel Delmas, Sens  89100  France",,"[3.29063,48.1747]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",c10f66bb-4e6c-4d24-97ad-4e5c74f6c262,9 avenue Wilson Belfort,90010,"[6.8544273,47.6335616]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",7e0067ca-8eed-43c4-b38e-29cc19f0c698,"95  Avenue des Rémouleurs, Soorts-Hossegor  40150  France",,"[-1.380062,43.673425]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",36142d21-3427-4d87-af92-a1b3f3eeba16,"55  Avenue Georges Pompidou, Aurillac  15000  France",,"[2.462643,44.917315]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",88970eac-3e78-4f8d-9001-2ce2c2f9c6fc,"A43 L'aire de L'Arclusaz, 73390 Chateauneuf, France",73079,"[6.158265,45.548788]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4633d4cd-9c50-4bfa-a70c-c76bea320aff,"Aire de La Reserve, A6 -89116 Précy-sur-Vrin",89313,"[3.197267,47.974493]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",7cbd62e0-8c56-42ac-84d7-70c0c7f7f8e3,"Aire du Village Catalan Est (Spain>France), A9, 66300 Banyuls-dels-Aspres",66015,"[2.846994,42.578429]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3e8105e2-a58f-4295-a105-b15246efb75e,Aire de l'Isle-d'Abeau Sud - A43 - 38080 L'Isle-d'Abeau,38193,"[5.623271,45.276249]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",95ac63e7-5514-4e74-9230-1edb8f9db1e7,"Aire de Haut Koenigsbourg, A35- 67600 Orschwiller",67362,"[7.402639,48.23192]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",090d73a6-0daf-447c-be85-91d3a895c5ea,Aire du Jardin des Arbres - A77 - 45290 Varennes-Changy,45332,"[2.684731,47.852405]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",199a6a74-05b6-4218-bf05-5ffd08e6168b,"Aire De Corbieres Sud, A61, 11700 Capendu",11068,"[2.542194,43.176909]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",37ada071-6f4a-43eb-be60-926372cbe607,"Aire de Veyre, A75 - 63960 Veyre Monton",63455,"[3.153525,45.660128]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",f379f86f-dd54-4e3a-ab09-b160199677a4,44 RUE COMMANDANT CHARCOT 69005 LYON,,"[4.805332295,45.754350365]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3df9a963-fa67-4edc-8212-9cd6e1f14de1,BOULEVARD INDUSTRIEL 62230 OUTREAU,,"[1.608697643,50.700160493]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",05df0844-d765-451e-8033-170812b37d99,"31  Boulevard du Maréchal Lyautey, La Rochelle  17000  France",,"[-1.205949,46.160586]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",b99a1279-f86d-4189-ab20-8ac6fb0e0ec5,"170  Avenue de la Côte d'Argent, Biganos  33380  France",,"[-0.955923,44.642924]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",cab72eee-ead3-4a0a-81f1-00b9a9ad02ad,"2  Avenue Jean Mermoz, Auxerre  89000  France",,"[3.583602,47.805015]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",94f56059-ee38-4847-9544-2d46ecff23bf,A84 - AIRE DU MONT ST MICHEL 50240 ST AUBIN DE TERREGATTE,50448,"[-1.3265,48.585]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4ec9baba-82f8-447e-845f-8b9f8a94e63b,Aire de Bois Guillerot - A36 - 21250 Glanon,21301,"[5.10745,47.030768]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",2fa2096f-59f4-47e1-8374-2ca4a8f6a58f,"Aire de Glanon, A36 - 21250 Glanon",21301,"[5.109707,47.032073]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",568c1715-7fb6-454f-bdc1-1d17694cef09,Aire de Verdun Saint Nicolas Nord - 55160 Haudiomont,55237,"[5.508419,49.119802]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",8265cd5c-8df8-4951-ad5b-1201c62fff67,"Aire des Corbières Nord - A61, 11700 Capendu",11068,"[2.543044,43.178103]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",29ccc0df-1cc8-4ce7-835d-e2766e2ebb6c,"Aire de Bourges Sainte Thorette,  A71, 18500 Marmagne",18096,"[2.240714,47.094675]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",47e8489e-401d-46d9-ae3c-c0491d7c5f5f,"163  Rue du Général de Gaulle, Le Houlme  76770  France",,"[1.037918,49.513151]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",ef1b1dff-df55-4d49-b5ea-a2fcabb5fdb0,AVENUE DE LA BOURIETTE 09100 PAMIERS,,"[1.629466677,43.1032716]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",34f19df8-38b5-47a9-a271-b79e2148c737,210 RUE DU PONT ROMPU 59200 TOURCOING,,"[3.1466963,50.7411645]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",32b88b15-64e8-469a-8242-77fd7844a7f3,"  Lieu-dit Les Grazydes, Boujan-sur-Libron  34760  France",,"[3.261604,43.378073]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",7d7871a0-495b-443a-8b56-8f9ae30e0511,1 RUE ALFRED NOBEL 11200 LEZIGNAN-CORBIERES,,"[2.750783212,43.18772049]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",ba6825b6-ab83-4ebc-8072-78949ccd15ad,"  À Frimont Ouest, La Réole  33190  France",,"[-0.06582,44.584094]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",0200a502-bbdd-4ab1-96de-5a914bc97bbb,"460  Route de Rosporden, Quimper  29000  France",,"[-4.019182,47.982768]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4a8aa339-6fee-4d57-bfaf-84226afdb875,3 ROUTE DE FRAISSE 11130 SIGEAN,,"[2.965909911,43.030513304]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4af189be-9dbd-4570-af9c-51eeb59220f9,45 BOULEVARD KENNEDY ROND POINT FLANDRE DUNKERQUE 66100 PERPIGNAN,,"[2.8949758,42.6886095]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",c6ccfa9e-347e-4fd1-ada7-81be408849d2,22 Rue Eugène Thévenin - 25300 Pontarlier,25462,"[6.33,46.9]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3c346e52-ddf0-49db-bd73-2a681201a8e8,"22  Rue Eugène Thévenin, Pontarlier  25300  France",,"[6.337598,46.902239]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",bbfe0d41-74b0-4315-a4fe-4d0eb64f2a85,"450  Rue Santos Dumont, Valserhône  01200  France",,"[5.808653,46.129923]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",4e5be460-c835-45a9-9e27-4b20cd548b9c,"42  Rue du Général Leclerc, Mundolsheim  67450  France",,"[7.717171,48.641827]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",8ca36cc6-1834-44f3-b614-349db46aa5fc,"  Quai Saint-Thomas, Strasbourg  67000  France",,"[7.748058,48.578885]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",86e09ab6-5807-48db-9255-6b83aef94806,"6 Rue Descartes, 10600 La Chapelle-Saint-Luc, France",10081,"[4.029371367,48.323882782]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",203e59da-778e-47d6-9011-e666b9846682,"3A  Rue de la Diligence, Sélestat  67600  France",,"[7.464839,48.276894]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",6ce6c7ef-98e4-471f-a34c-9e587bbd9138,"8  Terre Vaiameamea, Afaahiti, Taravao, Taiarapu-Est  98719  France",,"[-149.319334,-17.742618]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",2a093d08-d3d6-4d5f-ba7f-258edb831d0a,BOULEVARD GUSTAVE ANDRE 26000 VALENCE,26362,"[4.908418,44.9402]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",5d4114fd-4c3d-4b01-a69e-b0d3552b836b,"199  Boulevard de Laval, Vitré  35500  France",,"[-1.169824,48.11978]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",d2fccadc-56b4-41e0-85d0-889d40159a63,A77 - AIRE DES VIGNOBLES 58150 TRACY SUR LOIRE,58295,"[2.9275,47.3375]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",d3b4a3c9-146e-4238-a989-7bda0ee06ea6,"Aire de la Mayenne, A81 - 53960 Bonchamp-lés-Laval, France",53034,"[4.037132,47.504384]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",8ef3f1fa-c668-4ba0-8566-83b2ec54623b,"  Rue du Maréchal Foch, Les Andelys  27700  France",,"[1.43806,49.249094]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",e62f591c-3cfd-4a40-86a1-d965e664c6cb,"Aire du Coeur d'aquitaine, A65, 33840, Captieux",33188,"[-0.229353,44.286522]"
"July 23, 2024, 11:35 AM","July 23, 2024, 11:35 AM",3d6f4923-35e7-4a54-a345-bc88e086823c,"Aire de Giberville Nord (Sens Paris > Caen) A13 Km 219 , 14730 Giberville",14301,"[-0.274148,49.167886]"
